WellReport,TypeOfWork,ProposedUs,OwnerName2,County2,WellAddres,CoordDDLat,CoordDDLon,GridNumber,DrillingSt,DrillingEn,Year,BoreholeDe,DrillerSig,DrillerCom,LicenseNum,PluggingRe
"487362",Cathodic Protection,Industrial,"EMS USA, INC",Colorado,"0 CR 255, Garwood, 77442",29.466388999999999,-96.624443999999997,66-36-1,7/24/2018,7/28/2018,"2018",540.000000000000000,Kenneth David Snuffer,Ballard Water Well Co LLC,"59847",
"482432",New Well,Industrial,"Gulf South Pipeline Company, LP",Wharton,"2041 Cr 103 Boardwalk-Wilson Compressor Station, Boling, 77420",29.292500000000000,-95.938889000000003,65-41-5,3/21/2018,4/30/2018,"2018",100.000000000000000,David Eric Branch,"Felder Water Well & Pump Service, LLC","56029",
"480335",New Well,Industrial,Multisources LTD,Colorado,"600 East 3013, Eagle Lake, 77434",29.586152999999999,-96.303347000000002,66-30-2,5/18/2018,5/21/2018,"2018",150.000000000000000,Kenneth Edward Neuendorff,"Neuendorff's Water Well Service, Inc","2867",
"472408",New Well,Industrial,Prasek's,Wharton,"Corner of HWY 59 & CR 357 Northwest Corner or US HWY 59 Frontage Rd and CR 357, El Campo, 77437",29.157681000000000,-96.336185999999998,66-54-7,5/9/2017,1/17/2018,"2018",255.000000000000000,Ryan Heath Goolsby,Goolsby Water Well Service LLC,"5002",
"470143",New Well,Industrial,WOLF PACK PROPERTIES,Colorado,"4122 HWY 90 A, ALTAIR, 77412",29.567733000000000,-96.468733000000000,66-29-4,1/15/2018,1/15/2018,"2018",238.000000000000000,Brian Delvige,CHANDLER DRILLING INC,"59368",
"465852",New Well,Industrial,Tennessee Gas Pipeline LLC,Wharton,"22480 FM 1164, East Bernard, 77435",29.531666999999999,-96.144999999999996,66-31-9,10/16/2017,10/24/2017,"2017",380.000000000000000,Brett Lee Chaffin,Chaffin Water Wells,"2065",
"465225",New Well,Industrial,Enterprise Products,Matagorda,"803 Cr 407 Bay City, Bay City, 77414",28.982500000000002,-96.029722000000007,80-08-3,10/31/2017,11/2/2017,"2017",355.000000000000000,Melvin Leif Wright,"Felder Water Well & Pump Service, LLC","2934",
"443396",New Well,Industrial,Nile Valley RV Park- Gary Ford,Matagorda,"3517 FM 2668 Coordinates are N28°58'78"" W95°57'2.49"", Bay City, 77414",28.988333000000001,-95.950692000000004,81-01-2,2/15/2017,2/21/2017,"2017",445.000000000000000,David Eric Branch,"Felder Water Well & Pump Service, LLC","56029",
"441885",New Well,Industrial,Matagorda County Drainage District,Matagorda,"Cr 142 & Sgt Joe Parks Jr Memorial Hwy Bay City, Bay City, 77414",28.970832999999999,-95.879166999999995,81-01-3,1/30/2017,2/1/2017,"2017",375.000000000000000,David Eric Branch,"Felder Water Well & Pump Service, LLC","56029",
"436473",New Well,Industrial,DOW Union Carbide Corporation - GCPL Markham Operations,Matagorda,"6880 FM 1468 North DOW Seadrift, Bay City, 77414",29.008333000000000,-96.159999999999997,66-63-9,4/25/2015,11/2/2016,"2016",570.000000000000000,David Eric Branch,"Felder Water Well & Pump Service, LLC","56029",
"431424",New Well,Industrial,"Colorado Bend Services, LLC",Wharton,"3603 State Hwy 60 Exelon - Zachry, Wharton, 77488",29.290832999999999,-96.066389000000001,66-48-8,1/21/2016,8/4/2016,"2016",1068.000000000000000,David Eric Branch,"Felder Water Well & Pump Service, LLC","56029",
"431420",New Well,Industrial,"Colorado Bend Services, LLC",Wharton,"Dyann St & Hwy 60 Exelon - Zachry, Wharton, 77488",29.288333000000002,-96.066389000000001,66-48-8,2/28/2016,8/4/2016,"2016",1071.000000000000000,David Eric Branch,"Felder Water Well & Pump Service, LLC","56029",
"421815",New Well,Industrial,"Ingleside Ethylene, LLC",Matagorda,"6600 Hwy. 1468 N., Clemville, 77414",28.998761999999999,-96.147279999999995,80-07-3,4/19/2016,4/20/2016,"2016",65.000000000000000,Ryan Heath Goolsby,Goolsby Water Well Service LLC,"5002",
"415421",New Well,Industrial,Tenaris Bay City Inc.,Matagorda,"7960 State Hwy 35 Tenaris-Well #2 BayCity, Bay City, 77414",29.005278000000001,-95.891666999999998,65-57-9,11/15/2015,12/20/2015,"2015",670.000000000000000,David Eric Branch,"Felder Water Well & Pump Service, LLC","56029",
"415378",New Well,Industrial,Tenaris Bay City Inc.,Matagorda,"7960 State Hwy 35 Tenaris-BayCity, Bay City, 77414",29.000556000000000,-95.890000000000001,65-57-9,9/28/2015,12/20/2015,"2015",680.000000000000000,David Eric Branch,"Felder Water Well & Pump Service, LLC","56029",
"404815",New Well,Industrial,Dunn Heat Exchange-Peter Dunn,Matagorda,"1702 State Hwy 60, Bay City, 77414",29.026944000000000,-95.971666999999997,65-57-7,3/18/2015,9/10/2015,"2015",400.000000000000000,David Eric Branch,"Felder Water Well & Pump Service, LLC","56029",
"396350",New Well,Industrial,Tenaris,Matagorda,"7960 SH 35, Bay City, 77414",29.000834000000001,-95.890000000000001,65-57-9,5/13/2015,5/20/2015,"2015",660.000000000000000,David Eric Branch,"Felder Water Well & Pump Service, Inc.","56029",
"385743",New Well,Industrial,Williams Atlantic and Gulf,Matagorda,"4367 County Rd 403, Markham, 77456",29.019444000000000,-96.059723000000005,66-64-8,1/7/2015,1/9/2015,"2015",346.000000000000000,David Eric Branch,"Felder Water Well & Pump Service, LLC.","56029",
"373253",New Well,Industrial,BAYER CROP SCIENCE,Wharton,"676 CR. 324, EL CAMPO, 77437",29.056388999999999,-96.268055000000004,66-62-6,1/29/2014,1/31/2014,"2014",310.000000000000000,Carlton Utesey,"C & S UTESEY WATER WELL SERVICE & DRILLING, L.L.C.","4313",
"369988",New Well,Industrial,ALLEYTON RESOURCE,Colorado,"6440 SH 71, GARWOOD,",29.528333000000000,-96.463055999999995,66-29-7,6/5/2014,6/23/2014,"2014",730.000000000000000,Primo Trejo,J&S WATER WELLS,"54237",
"364004",New Well,Industrial,Oscar Renda Contracting Inc.,Matagorda,"476 SH 35 South, Markham, 77456",28.984445000000001,-96.000556000000003,80-08-3,5/1/2014,5/2/2014,"2014",380.000000000000000,George R Goolsby,RONNIE GOOLSBY WATER WELL,"1765",
"353451",New Well,Industrial,WJM Partners Inc.,Wharton,"16732 Industrial Dr., East Bernard, 77435",29.529722000000000,-96.087778000000000,66-32-7,1/17/2014,1/20/2014,"2014",210.000000000000000,Robert L Ondrey,Ondrey Water Well Service,"2131",
"349871",New Well,Industrial,T & L Hoffman Farm/Thierry & LisaHoffman,Wharton,"3 mi. NE of Eagle Lake, Nada,",29.350833999999999,-96.400278000000000,66-45-3,11/4/2013,11/4/2013,"2013",230.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"347586",New Well,Industrial,Arthur Anderson,Colorado,"6 Miles NE of Eagle Lake, Eagle Lake,",29.615000999999999,-96.239445000000003,66-31-1,10/18/2013,10/18/2013,"2013",290.000000000000000,Primo Trejo,J & S Water Wells-Primo Trejo,"54237",
"343901",New Well,Industrial,Alleyton Resources,Colorado,"xxx Hwy 71 S, Altair, 77412",29.524722000000001,-96.466111999999995,66-29-7,9/24/2013,10/18/2013,"2013",325.000000000000000,Kenneth Edward Neuendorff,"Neuendorff's Water Well Svc., Inc.","2867",
"343897",New Well,Industrial,Alleyton Resources,Colorado,"5160 Hwy 90A, Eagle Lake, 77434",29.578333000000001,-96.387777999999997,66-29-6,7/13/2013,8/19/2013,"2013",370.000000000000000,Kenneth Edward Neuendorff,"Neuendorff's Water Well Svc., Inc.","2867",
"341407",New Well,Industrial,LCRA Lake Plant,Colorado,"4052 Fm 102, Eagle Lake, 77434",29.558056000000001,-96.334721999999999,66-30-4,9/4/2013,9/10/2013,"2013",213.000000000000000,Kenneth Edward Neuendorff,"Neuendorff's Water Well Svc., Inc.","2867",
"336104",New Well,Industrial,Helena Chemical Co,Wharton,"4994 Fm 102 Road, Wharton, 77488",29.340834000000001,-96.163612000000001,66-47-3,8/13/2013,8/16/2013,"2013",260.000000000000000,Kenneth Edward Neuendorff,"Neuendorff's Water Well Svc., Inc.","2867",
"333172",New Well,Industrial,Dominion,Colorado,"W of CR 255, Garwood, 77442",29.478611000000001,-96.604723000000007,66-36-1,4/19/2006,4/19/2006,"2006",280.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"333146",New Well,Industrial,NEG,Wharton,"none provided, none provided,",29.278611000000001,-96.362778000000006,66-46-7,4/27/2006,4/27/2006,"2006",200.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"333143",New Well,Industrial,Choice Exploration,Wharton,"none provided, none provided,",29.270555000000002,-96.400278000000000,66-45-9,4/12/2006,4/12/2006,"2006",200.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"333130",New Well,Industrial,Hollimon Oil Corporation,Wharton,"none provided, none provided,",29.093610999999999,-96.306111999999999,66-62-2,4/10/2006,4/10/2006,"2006",220.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"328537",New Well,Industrial,CML Exploration,Wharton,"5.4 miles NW of El Campo, El Campo,",29.223889000000000,-96.351388999999998,66-54-1,3/29/2012,3/29/2012,"2012",230.000000000000000,Monte D Richardson,J & S Water Wells- Monte Richardson,"54385",
"328332",New Well,Industrial,DEWBRE PETROLEUM,Wharton,"3.3 MILES N. OF EL CAMPO, EL CAMPO,",29.237500000000001,-96.253056000000001,66-54-3,7/3/2012,7/3/2012,"2012",230.000000000000000,Tomas Salinas,J & S WATER WELLS,"54238",
"328290",New Well,Industrial,Wintermann Corp,Colorado,"3 miles N of Eagle Lake, Eagle Lake, 77434",29.622778000000000,-96.356944999999996,66-30-1,10/3/2011,10/3/2011,"2011",230.000000000000000,Monte D Richardson,J & S Water Wells- Monte Richardson,"54385",
"327467",New Well,Industrial,Winterman Corp.,Colorado,"3 miles N of Eagle Lake, Eagle Lake, 77434",29.620277999999999,-96.353888999999995,66-30-1,10/6/2011,4/24/2012,"2012",1024.000000000000000,John Edward Richardson,J & S Water Wells - John Richardson,"1994",
"327380",New Well,Industrial,Arthur Anderson,Wharton,"2 miles NE of Lissie, Lissie,",29.543056000000000,-96.173333000000000,66-31-5,11/26/2012,12/20/2012,"2012",1020.000000000000000,John Edward Richardson,J & S Water Wells - John Richardson,"1994",
"327313",New Well,Industrial,"I.V. Duncan Ranch LP,LLP Vance Duncan",Wharton,"3.5 miles S of Lissie, Lissie,",29.492500000000000,-96.239999999999995,66-39-1,10/1/2012,12/15/2012,"2012",950.000000000000000,John Edward Richardson,J & S Water Wells - John Richardson,"1994",
"327292",New Well,Industrial,"I.V. Duncan Ranch LP,LLP Vance Duncan",Wharton,"3 miles S of Lissie, Lissie,",29.488333999999998,-96.203612000000007,66-39-2,10/29/2012,12/15/2012,"2012",980.000000000000000,John Edward Richardson,J & S Water Wells - John Richardson,"1994",
"326916",New Well,Industrial,Cypress E&P Corp.,Wharton,"10.2 mi. W of Wharton, Egypt,",29.337222000000001,-96.263889000000006,66-46-3,2/5/2011,2/5/2011,"2011",250.000000000000000,Tomas Salinas,J & S Water Wells - Tomas Salinas,"54238",
"326913",New Well,Industrial,"Alta Mesa Services, L.P.",Wharton,"8.7 mi. SW of El Campo, Louise,",29.144722000000002,-96.400555999999995,66-53-9,4/12/2011,4/12/2011,"2011",270.000000000000000,Tomas Salinas,J & S Water Wells - Tomas Salinas,"54238",
"326477",New Well,Industrial,"I.V Duncan Ranch LP, LLP Vance Duncan",Wharton,"5 miles SE Lissie, Lissie,",29.488610999999999,-96.204166999999998,66-39-2,10/23/2012,10/23/2012,"2012",210.000000000000000,Monte D Richardson,J & S Water Wells,"54385",
"325732",New Well,Industrial,Phoenix Hydrocarbons Operating Corp.,Colorado,"1.8 mi. NW of Eagle Lake, Eagle Lake,",29.597221999999999,-96.355001000000001,66-30-1,12/26/2011,12/27/2011,"2011",230.000000000000000,Primo Trejo,J & S Water Wells - Primo Trejo,"54237",
"325730",New Well,Industrial,John Locke,Wharton,"3 mi. NW of Glen Fora, Glen Fora,",29.357223000000001,-96.219166999999999,66-47-1,2/22/2012,2/26/2012,"2012",350.000000000000000,Primo Trejo,J & S Water Wells - Primo Trejo,"54237",
"325642",New Well,Industrial,"Jamex, Inc.",Colorado,"6.8 mi. W of Garwood, Garwood,",29.395834000000001,-96.491667000000007,66-37-7,10/12/2010,10/12/2010,"2010",210.000000000000000,Primo Trejo,J & S Water Wells - Primo Trejo,"54237",
"324821",New Well,Industrial,"Alta Mesa Services, L.P.",Colorado,"3.9 mi. NE of Eagle Lake, Eagle Lake,",29.604167000000000,-96.271666999999994,66-30-3,9/7/2010,9/7/2010,"2010",250.000000000000000,Primo Trejo,J & S Water Wells - Primo Trejo,"54237",
"324817",New Well,Industrial,"Alta Mesa Services, L.P.",Wharton,"7 mi. E of El Campo, Hillje,",29.166667000000000,-96.376110999999995,66-53-6,3/10/2011,3/10/2011,"2011",220.000000000000000,Primo Trejo,J & S Water Wells - Primo Trejo,"54237",
"318326",New Well,Industrial,Alta Mesa Services L. P.,Wharton,"4.72 mi. NE of El Campo, Hillje,",29.186388999999998,-96.336111000000002,66-54-4,11/15/2012,11/15/2012,"2012",230.000000000000000,Primo Trejo,J & S Water Wells,"54237",
"292614",New Well,Industrial,"Lauger Companies, Inc.",Colorado,"xxx Hwy 71 S, Columbus, 78934",29.625554999999999,-96.503333999999995,66-20-9,5/16/2012,5/18/2012,"2012",158.000000000000000,Kenneth Edward Neuendorff,"Neuendorff's Water Well Svc., Inc.","2867",
"290653",New Well,Industrial,MATAGORDA COUNTY DRAINAGE DISTRICT,Matagorda,"CORNER OF CR 457 & ALLEN HURST RD., BAY CITY, 77414",28.970278000000000,-95.878611000000006,81-01-3,6/24/2011,6/25/2011,"2011",385.000000000000000,George R Goolsby,RONNIE GOOLSBY WATER WELL SERVICE,"1765","165177"
"289664",Replacement,Industrial,ALTA MESA SERVICE L.P.,Matagorda,"2603 NICHOLS RD., BAY CITY, 77414",28.977778000000001,-95.953056000000004,81-01-2,4/17/2012,4/18/2012,"2012",200.000000000000000,George R Goolsby,GOOLSBY WATER WELL,"1765",
"284865",New Well,Industrial,Hlavinka Equipment,Wharton,"3230 W Business 59 S Hwy, East Bernard, 77437",29.175833000000001,-96.306111999999999,66-54-5,11/23/2011,2/23/2012,"2012",355.000000000000000,Paul W Rhodes,"O'Drilling Company, Inc","1827",
"283056",New Well,Industrial,Helena Chemical Co,Colorado,"xxx Main St., Chesterville, 77435",29.610001000000000,-96.206112000000005,66-31-2,3/16/2012,3/21/2012,"2012",160.000000000000000,Kenneth Edward Neuendorff,"Neuendorff's Water Well Svc., Inc.","2867",
"280684",New Well,Industrial,"Texas Brine Co., LLC",Matagorda,"7005 FM 1468N, Bay City, 77414",28.994167000000001,-96.162222999999997,80-07-3,11/14/2011,2/29/2012,"2012",1402.000000000000000,Dale W Crowell,"Crowell Drilling Company, Inc.","4578",
"267769",New Well,Industrial,Arthur Anderson,Wharton,"10 mi. S of Eagle Lake, Eagle Lake,",29.513888999999999,-96.241388999999998,66-31-7,5/16/2011,7/20/2011,"2011",1000.000000000000000,John Edward Richardson,J & S Water Wells,"1994",
"248247",New Well,Industrial,Hanson Aggregates,Colorado,"CR 111, Altair, 77442",29.491389000000002,-96.471943999999993,66-37-1,11/1/2010,3/1/2011,"2011",910.000000000000000,Dale W Crowell,Crowell Drilling Company,"4578",
"245152",New Well,Industrial,"Jamex, Inc.",Wharton,"10 miles NW of Ganado - Devils Pocket #1, Ganado,",29.181667000000001,-96.552778000000004,66-52-5,6/23/2008,6/23/2008,"2008",230.000000000000000,Tomas Salinas,J & S Water Wells,"54238","79863"
"244822",New Well,Industrial,Devon Energy,Wharton,"4 miles NE of Wharton - Zeidman #3, Hungerford,",29.365278000000000,-96.076389000000006,66-48-2,5/19/2008,5/19/2008,"2008",220.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"244704",New Well,Industrial,Sanchez Oil & Gas,Wharton,"11.3 miles SE of El Campo - Harrell #1, El Campo,",29.041111000000001,-96.201944999999995,66-63-8,12/18/2008,12/19/2008,"2008",370.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"244702",New Well,Industrial,Sanchez Oil & Gas,Matagorda,"13.9 miles SE of El Campo - Myatt Minerals, El Campo,",29.079443999999999,-96.081666999999996,66-64-5,10/23/2008,10/23/2008,"2008",230.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"244659",New Well,Industrial,Sanchez Oil & Gas,Wharton,"11.4 miles SE of El Campo - B & M Farms #1, El Campo,",29.021667000000001,-96.269722000000002,66-62-9,10/10/2008,10/10/2008,"2008",310.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"244532",New Well,Industrial,Sanchez Oil & Gas,Wharton,"14.3 miles SW of Wharton, El Campo,",28.990278000000000,-96.322221999999996,80-06-2,8/26/2008,8/26/2008,"2008",280.000000000000000,Primo Trejo,J & S Water Wells,"54237",
"244531",New Well,Industrial,Sanchez Oil & Gas,Wharton,"14.8 miles SW of El Campo, El Campo,",28.990278000000000,-96.323054999999997,80-06-2,8/25/2008,8/25/2008,"2008",310.000000000000000,Primo Trejo,J & S Water Wells,"54237",
"244527",New Well,Industrial,Forest Oil,Wharton,"2.1 miles E of El Campo - Edwin Popp Gas Ut. #4, El Campo,",29.201944999999998,-96.235556000000003,66-55-4,8/6/2008,8/6/2008,"2008",310.000000000000000,Primo Trejo,J & S Water Wells,"54237",
"244500",New Well,Industrial,"Alta Mesa Services, LP",Wharton,"6.2 miles NW of Louise, Louise,",29.169722000000000,-96.463334000000003,66-53-4,6/2/2008,6/2/2008,"2008",230.000000000000000,Primo Trejo,J & S Water Wells,"54237",
"244499",New Well,Industrial,Dynamic Production,Wharton,"8.7 miles West of Wharton - Heyne Deep Gas Unit #1, Wharton,",29.326111000000001,-96.243334000000004,66-47-4,5/19/2008,5/20/2008,"2008",220.000000000000000,Primo Trejo,J & S Water Wells,"54237",
"244261",New Well,Industrial,Orion Drilling,Wharton,"2.90 miles NW of Wharton, Wharton,",29.349444999999999,-96.119167000000004,66-48-1,4/28/2008,4/28/2008,"2008",280.000000000000000,Primo Trejo,J & S Water Wells,"54237",
"244214",New Well,Industrial,Aurora Resources,Colorado,"7 miles S of Eagle Lake, Eagle Lake,",29.508889000000000,-96.379999999999995,66-29-9,4/12/2008,4/13/2008,"2008",230.000000000000000,Primo Trejo,J & S Water Wells,"54237",
"244187",New Well,Industrial,Sanchez Oil & Gas,Wharton,"9.5 miles SE of El Campo, El Campo,",29.060834000000000,-96.234444999999994,66-63-4,1/14/2009,1/14/2009,"2009",300.000000000000000,Primo Trejo,J & S Water Wells,"54237",
"244079",New Well,Industrial,Wagner Oil Company,Wharton,"11.1 miles SW of Garwood - Kainer Harfst Gas Unit, Garwood,",29.283334000000000,-96.550000999999995,66-44-8,10/31/2008,10/31/2008,"2008",210.000000000000000,John Edward Richardson,J & S Water Wells,"1994",
"244074",New Well,Industrial,Sanchez Oil & Gas,Wharton,"11.0 miles SW of El Campo, El Campo,",29.035556000000000,-96.280555000000007,66-62-9,10/11/2008,10/11/2008,"2008",270.000000000000000,John Edward Richardson,J & S Water Wells,"1994",
"243906",New Well,Industrial,Aurora Resources,Wharton,"6.1 miles SE of Pierce, Pierce,",29.173055000000002,-96.111112000000006,66-56-4,4/13/2009,4/13/2009,"2009",290.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"243885",New Well,Industrial,Orion Drilling,Colorado,"8.5 miles SE of Sheridan, Garwood,",29.395555999999999,-96.585278000000002,66-36-7,1/5/2009,1/6/2009,"2009",310.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"243880",New Well,Industrial,Orion Drilling,Wharton,"4 miles NW of Hungerford, Hungerford,",29.406666999999999,-96.012777999999997,66-40-9,6/7/2008,6/7/2008,"2008",230.000000000000000,David K Northrup,J & S Water Wells,"3040",
"243876",New Well,Industrial,CML Exploration,Wharton,"City Limits of Pierce, Pierce,",29.245000000000001,-96.201944999999995,66-55-2,3/31/2008,3/31/2008,"2008",460.000000000000000,David K Northrup,J & S Water Wells,"3040",
"237348",New Well,Industrial,TXI Cement,Colorado,"5559 Hwy-90A, Eagle Lake, 77434",29.587499999999999,-96.357500999999999,66-30-1,11/3/2010,11/4/2010,"2010",185.000000000000000,Gregory D Hill,"Geophysical Drilling, Inc.","2888",
"232020",New Well,Industrial,Petro Pro Energy Partners,Wharton,"1.5 mi. S of Pierce, Pierce,",29.223610999999998,-96.181388999999996,66-55-2,8/4/2010,8/4/2010,"2010",270.000000000000000,Primo Trejo,J & S Water Wells,"54237","71275"
"227468",New Well,Industrial,Forest Oil,Wharton,"2.8 miles NE of Wharton, Wharton,",29.289166999999999,-96.137777999999997,66-47-9,12/14/2009,12/14/2009,"2009",230.000000000000000,David K Northrup,J & S Water Wells,"3040",
"226891",New Well,Industrial,Forest Oil,Wharton,"3.5 miles NE of Wharton, Wharton,",29.285000000000000,-96.150555999999995,66-47-9,1/22/2010,1/22/2010,"2010",250.000000000000000,Primo Trejo,J & S Water Wells,"54237",
"225804",New Well,Industrial,BAYER CROP SCIENCE,Wharton,"676 CR. 324, ELCAMPO, 77437",29.053889000000002,-96.273332999999994,66-62-6,3/30/2010,4/1/2010,"2010",260.000000000000000,Carlton Utesey,"C & S UTESEY WATER WELL SERVICE & DRILLING, L.L.C.","4313",
"225785",New Well,Industrial,Apache Corporation,Wharton,"7.3 mi. N of Lane City, El Cmapo,",29.128055000000000,-96.088334000000003,66-56-7,6/25/2010,6/25/2010,"2010",270.000000000000000,Primo Trejo,J & S Water Wells,"54237","65802"
"225627",New Well,Industrial,Orion Drilling,Wharton,"2 mi. NE of Wharton, Wharton,",29.337778000000000,-96.085278000000002,66-48-1,1/12/2010,1/22/2010,"2010",270.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"225282",New Well,Industrial,Alta Mesa Services LP,Matagorda,"1.1 mi. S of Bay City, Bay City,",28.972500000000000,-95.953889000000004,81-01-2,1/13/2010,1/29/2010,"2010",210.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"220278",New Well,Industrial,Orion Drilling,Wharton,"1.2 mi. SE Hungerfrod, Hungerford,",29.381667000000000,-96.073333000000005,66-40-8,4/27/2010,4/27/2010,"2010",230.000000000000000,John Edward Richardson,J & S Water Wells,"1994",
"213249",New Well,Industrial,Decker Operating Co,Wharton,,29.518611000000000,-96.153334000000001,66-31-9,3/14/2006,3/14/2006,"2006",180.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc,"1804",
"213244",New Well,Industrial,C & E,Colorado,,29.324166999999999,-96.529167000000001,66-44-6,2/28/2006,2/28/2006,"2006",320.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc,"1804",
"213235",New Well,Industrial,National Onshore LP,Wharton,"Gunther #3, Hungerford,",29.436111000000000,-96.151944999999998,66-39-6,2/22/2006,2/22/2006,"2006",240.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc,"1804",
